County_Name,MedianHouseholdIncome,PerCapitaIncome,MedianRentAsPctOfIncome,State_FIPS,County_FIPS,Year,GiniIndex,pct_inPoverty,pct_Over200k,pct_WorkFromHome,pct_PrivateProfitWage,MedianHouseholdIncome_adj,PerCapitaIncome_adj,MedianAge_Total,pct_White,pct_Black,pct_NativeAmerican,pct_Asian,pct_Multiracial,pct_Hispanic,pct_ForeignBorn
"Pawnee County, Kansas",44106.0,21793.0,24.1,20,145,2012,0.384,0.088659455916093,0.019108280254777,0.065625,0.5374653098982424,41213.48520431719,20363.79365749976,42.0,0.9098632109431245,0.04996400287976962,0.0033117350611951042,0.0,0.02678185745140389,0.06681065514758819,0.007199424046076314
"Comanche County, Kansas",39950.0,21954.0,24.9,20,33,2012,0.4034,0.0621931260229132,0.0234278668310727,0.0771604938271604,0.5127420998980632,37330.03976584754,20514.23511938465,44.0,0.9698890649762282,0.0,0.013206550449022716,0.004226096143687269,0.002641310089804543,0.05758055995773904,0.020073956682514528
"Gove County, Kansas",44426.0,24866.0,20.7,20,63,2012,0.4121,0.0946745562130177,0.0229396771452846,0.1092814371257485,0.5462555066079295,41512.499290051135,23235.263299563576,48.2,0.9779862865391555,0.006495849873691808,0.0010826416456153013,0.0,0.012630819198845183,0.008300252616383976,0.00577408877661494
"Harvey County, Kansas",49075.0,23181.0,29.8,20,79,2012,0.3953,0.1193525006040106,0.0107543168736746,0.0442127088669349,0.5389199927758714,45856.61330435464,21660.76725437076,39.7,0.9228277218558371,0.011541131551544603,0.006594932315168344,0.006681707740367928,0.023516140229087122,0.10687839870415365,0.04983801920629411
"Gray County, Kansas",55000.0,24574.0,19.0,20,69,2012,0.3978,0.0851535836177474,0.0281553398058252,0.0645380434782608,0.5712841253791708,51393.04598552227,22962.41294633135,35.2,0.9557004346372451,0.0,0.0,0.004012036108324975,0.02156469408224674,0.14309595453025745,0.1009695753928452
"Chase County, Kansas",36434.0,21465.0,26.5,20,17,2012,0.4335,0.1474480151228733,0.009847806624888,0.0542907180385289,0.4917081260364842,34044.62249884579,20057.304219622463,45.5,0.9619799139167863,0.011477761836441894,0.00824964131994261,0.0007173601147776184,0.01327116212338594,0.035868005738880916,0.015781922525107604
"Grant County, Kansas",53800.0,24534.0,26.9,20,67,2012,0.4309,0.11619490758692,0.0301418439716312,0.0480847595762021,0.5836401893740136,50271.743164019965,22925.03618561461,32.6,0.8427785595496994,0.0003837789433286427,0.010489957784316235,0.0,0.01982857873864654,0.4386593322246386,0.1380324932838685
"Logan County, Kansas",46047.0,25608.0,25.5,20,109,2012,0.4176,0.0986331732545253,0.0171073094867807,0.0837874659400545,0.5551155115511551,43027.19251809716,23928.602210859168,44.3,0.9461315979754158,0.0,0.0,0.03398409255242227,0.019884309472161965,0.0036153289949385392,0.026030368763557483
"Pottawatomie County, Kansas",56775.0,24988.0,23.8,20,149,2012,0.399,0.0818429969879518,0.0288315629742033,0.0485391580322972,0.5127769919849128,53051.63974232776,23349.262419749644,35.1,0.944449583718779,0.014708603145235893,0.00545790934320074,0.008880666049953747,0.01887141535615171,0.04463459759481961,0.02761332099907493
"Butler County, Kansas",57424.0,27081.0,26.5,20,15,2012,0.4054,0.0735310312278769,0.0244274180260339,0.0337914676544172,0.5353661265062166,53658.07768495692,25305.00142425325,37.5,0.9314972504455649,0.015766143159626485,0.006626350023611133,0.007403232440172438,0.02917117309244901,0.03942297439334623,0.019026002711471965
"Saline County, Kansas",47339.0,24537.0,28.5,20,169,2012,0.4212,0.1557072990680077,0.0192386039563623,0.0384533973047343,0.5273846367840873,44234.46188924798,22927.839442668363,37.9,0.8856972951543438,0.03027408862379039,0.005496188708485755,0.02355252013767502,0.03144540752887751,0.09689510388697674,0.051501991242138646
"Wabaunsee County, Kansas",55817.0,23532.0,25.3,20,197,2012,0.3407,0.0681620839363241,0.0087055261165783,0.0448392554991539,0.5267605633802817,52156.46632316175,21988.748329660182,41.6,0.9648127128263337,0.006101021566401816,0.0019863791146424517,0.0014188422247446084,0.022417707150964812,0.02908626560726447,0.007661748013620885
"Woodson County, Kansas",30852.0,21615.0,28.8,20,207,2012,0.47,0.2322156063929802,0.0137795275590551,0.0602498163115356,0.5460893854748603,28828.69554082424,20197.467072310254,48.8,0.9571126547870734,0.0,0.006644518272425249,0.0024161884627000906,0.03382663847780127,0.022047719722138325,0.0015101177891875567
"Osborne County, Kansas",38561.0,26382.0,24.4,20,141,2012,0.4885,0.1537842190016103,0.0405797101449275,0.0752302968270215,0.5533299949924887,36032.13174995862,24651.842530728158,47.6,0.979491173416407,0.003115264797507788,0.0018172377985462098,0.003894080996884735,0.004932502596053998,0.012461059190031152,0.008826583592938734
"Finney County, Kansas",49617.0,21925.0,22.9,20,55,2012,0.4182,0.1364588277999609,0.0322159693336595,0.0287183414474044,0.5545459404564648,46363.06841206652,20487.13696786501,30.4,0.8658763111888111,0.023792613636363636,0.004315996503496503,0.03231534090909091,0.025759396853146852,0.46809440559440557,0.19651442307692307
"Kiowa County, Kansas",41574.0,23136.0,28.5,20,97,2012,0.4398,0.1344178082191781,0.0206766917293233,0.1145919208573784,0.5658217497955846,38847.53625094733,21618.718398564422,42.3,0.9676388333999201,0.003595685177786656,0.007990411506192568,0.0007990411506192569,0.019176987614862164,0.041550139832201356,0.02596883739512585
"Washington County, Kansas",42962.0,22060.0,18.6,20,201,2012,0.3887,0.098676081200353,0.0040436716538617,0.0942198463080521,0.554031994776363,40144.50984781832,20613.283535284023,46.0,0.9769204271443335,0.008956252152945229,0.0058560110230795725,0.003961419221495005,0.003100241129865656,0.02531863589390286,0.02325180847399242
"Morton County, Kansas",44198.0,22287.0,26.5,20,129,2012,0.415,0.1000962463907603,0.0213289581624282,0.0198412698412698,0.554842847979474,41299.451753965695,20825.39665235154,39.4,0.8465855940130963,0.012472715933894606,0.011225444340505144,0.01403180542563143,0.008107265357031494,0.19363891487371376,0.10102899906454631
"Barton County, Kansas",46639.0,25463.0,24.9,20,9,2012,0.4487,0.1485350224098973,0.0226348364279398,0.0323337488085636,0.5348988439306358,43580.36857670497,23793.11145326097,40.0,0.9345333139788068,0.01535055886195384,0.002141094498475831,0.0016330381768036,0.018072289156626505,0.13340107417622296,0.06651908840179997
"Doniphan County, Kansas",46346.0,22427.0,21.6,20,43,2012,0.3905,0.1256364386954727,0.0089115213239974,0.0613434727503168,0.5302267002518891,43306.58380445482,20956.215314860143,37.9,0.9225822720968352,0.034547976295549114,0.009456562854621106,0.006052200226957508,0.021434875803807842,0.021434875803807842,0.013995713024839238
"Lane County, Kansas",49063.0,27432.0,17.2,20,101,2012,0.4341,0.0870631514408338,0.0276679841897233,0.0796139927623642,0.5968712394705175,45845.40027613962,25632.98249954267,45.3,0.9405762304921969,0.0006002400960384153,0.017406962785114045,0.0,0.01680672268907563,0.05822328931572629,0.01020408163265306
"Marion County, Kansas",45323.0,21827.0,26.2,20,115,2012,0.3761,0.1162032269138345,0.0056338028169014,0.0735636001328462,0.5398215733982157,42350.67314912411,20395.563904108996,44.3,0.9680063668921608,0.008754476721050538,0.0034222045364106645,0.003024273776362913,0.013211301233585356,0.024512534818941504,0.009868682849184242
"Clinton County, Kentucky",26885.0,15438.0,26.5,21,53,2012,0.4802,0.2801467671558905,0.0207267144319344,0.0437935843793584,0.5585710329548601,25121.855296741203,14425.560798627144,41.5,0.9599765716516986,0.012299882858258494,0.0,0.0012690355329949238,0.01815696993361968,0.016009371339320577,0.011323701679031628
"Estill County, Kentucky",28684.0,16653.0,33.6,21,65,2012,0.4767,0.2605551346511467,0.0068953628684709,0.0123430056301429,0.5011557049800378,26802.875109976743,15560.879905398224,41.7,0.982180651327917,0.002594387929268792,0.002457841196149382,0.0,0.012767119546664846,0.0006827336655970506,0.0008192803987164607
"Richland Parish, Louisiana",39493.0,18560.0,23.6,22,83,2012,0.4432,0.2018589614063447,0.0160680529300567,0.0175484546883184,0.4937330404445019,36903.01027465874,17342.81697256897,38.2,0.6264613904257879,0.35876834255472695,0.0005773394274717344,0.004378157324993986,0.008948761125811883,0.016550396920856386,0.0044743805629059415
"St. Martin Parish, Louisiana",41137.0,21419.0,27.7,22,99,2012,0.4578,0.1809477379095163,0.0189755343531794,0.016545186245137,0.5336749316079725,38439.1951401169,20014.320944798208,36.0,0.6600500544485414,0.30722350648606306,0.006552929713619777,0.008826395124467454,0.011061651032611811,0.020862388476013984,0.015856943621878762
"Winn Parish, Louisiana",33853.0,16678.0,30.3,22,127,2012,0.4586,0.2076634109691961,0.0084110440665569,0.0042622285366348,0.5039054676547166,31632.88701359792,15584.24038084619,39.9,0.6665134904483687,0.3146458347009781,0.008534103590888202,6.564695069914002e-05,0.003938817041948401,0.015689621217094465,0.0037418761898509816
"East Baton Rouge Parish, Louisiana",48274.0,27267.0,33.7,22,33,2012,0.4851,0.1853680189704113,0.0419371421057035,0.0229775553805303,0.5017650234644296,45108.14367100185,25478.803361586102,32.7,0.49401130868712784,0.45381907010385253,0.001389703908911846,0.028788023527164048,0.014372404255996653,0.036082263193089235,0.04809603741055629
"Allen Parish, Louisiana",38899.0,19012.0,25.7,22,3,2012,0.4381,0.1660220865756488,0.0056606046007467,0.0165712923223652,0.5568709377901578,36347.96537801511,17765.17436866817,38.5,0.7300310800310801,0.2017871017871018,0.02432012432012432,0.007692307692307693,0.024242424242424242,0.05046620046620046,0.050893550893550896
"Madison Parish, Louisiana",24700.0,13886.0,31.3,22,65,2012,0.5137,0.37231393525777,0.0093827160493827,0.013598589775875,0.5428428678491132,23080.14974258909,12975.342482817496,34.9,0.37199702798646084,0.6098406670519276,0.004045240650540741,0.000825559316436886,0.007595145711219351,0.015520515149013456,0.0028069016758854124
"St. James Parish, Louisiana",53728.0,23972.0,23.8,22,93,2012,0.4454,0.1595239193615352,0.0288274250097389,0.006613027664499,0.5051190861084168,50204.464994729824,22399.89269754436,38.6,0.4869414869414869,0.5057785057785058,0.000546000546000546,0.003731003731003731,0.0022295022295022297,0.012103012103012104,0.01092001092001092
"Grant Parish, Louisiana",38739.0,18737.0,29.6,22,43,2012,0.4461,0.1710025706940874,0.0155953349606726,0.011957950065703,0.5125858123569794,36198.45833514813,17508.20913874056,37.4,0.8018504240555128,0.15773958002630506,0.00721121139280693,0.000861717084675042,0.020409088847566783,0.041181005941312535,0.026577169032609187
"Jefferson Parish, Louisiana",48522.0,26596.0,32.0,22,51,2012,0.4643,0.1527083275134788,0.0376501681883709,0.0217069944759978,0.5223277525835924,45339.87958744566,24851.808200562733,38.5,0.6355308223135339,0.2651800529689905,0.006175093481486275,0.039687455223639145,0.016285884642228212,0.1228825114511932,0.11032202003207721
"Beauregard Parish, Louisiana",46762.0,22428.0,24.9,22,11,2012,0.4286,0.1484590548869973,0.0216049382716049,0.0162177211665622,0.5530174844895657,43695.30211590896,20957.149733878065,37.4,0.8253603275194885,0.12744658179574897,0.006982221972968426,0.008159946161179968,0.028629914194380573,0.02891032471538332,0.01909595648028714
"Bossier Parish, Louisiana",53070.0,26923.0,29.5,22,15,2012,0.4393,0.1341157181688743,0.031381033098403,0.0210653498634166,0.5128247197156139,49589.6172809394,25157.36321942211,34.6,0.7282532995872331,0.2136960472898371,0.006828489409046899,0.014744101510081365,0.01645122386234309,0.058815036265733554,0.04269504509860542
"East Feliciana Parish, Louisiana",43868.0,21474.0,31.6,22,37,2012,0.4653,0.2057211749232792,0.0224620770128354,0.0299100052938062,0.5174142141112967,40991.09347805256,20065.71399078373,40.6,0.5324906182105471,0.4514615840410824,0.0038020936203831722,0.0035058265850286393,0.0076041872407663445,0.010714991111988939,0.011110013825794983
"St. John the Baptist Parish, Louisiana",51040.0,21604.0,32.8,22,95,2012,0.4093,0.1584917433646067,0.0103119032463399,0.0077881619937694,0.4962869485026452,47692.74667456467,20187.188463113147,35.3,0.4405456811175969,0.5345751076714544,0.002645329135786275,0.005618591635512997,0.009291445311646006,0.048249928947771144,0.033405478673400234
"Ouachita Parish, Louisiana",38899.0,22343.0,31.6,22,73,2012,0.4962,0.2320636294773292,0.0277782630723807,0.0167973466611643,0.4857461595284398,36347.96537801511,20877.724117354985,34.2,0.6059238253811332,0.3667074249440658,0.0028487434309797596,0.008676309901659816,0.01017222540194599,0.01842577657526406,0.015999791872626047
"Rapides Parish, Louisiana",40946.0,22038.0,31.9,22,79,2012,0.4722,0.1985517127877177,0.0192027992664572,0.0139388061688249,0.4998426363047302,38260.72110769445,20592.726316889813,37.4,0.6399908852683149,0.32139303482587067,0.006289164862709354,0.012008658995100832,0.014636739964300633,0.025885837985644297,0.021404428240477006
"St. Landry Parish, Louisiana",36183.0,19464.0,32.3,22,97,2012,0.4921,0.2636839427200698,0.0188120423108218,0.0251291761609807,0.5227116526085598,33810.08332534823,18187.531764767373,36.9,0.5654857115572851,0.41203714756368326,0.001038508367751331,0.004345023515649247,0.013966147014586865,0.016090911261250507,0.007949960608303292
"Tangipahoa Parish, Louisiana",40491.0,20793.0,31.6,22,105,2012,0.4661,0.2211811832200354,0.01567086663957,0.0278832974348932,0.5203462208689991,37835.5604545415,19429.37463958117,33.5,0.6706350188517355,0.3014957635159105,0.0034980900758194524,0.0068641767525513785,0.010733526388304498,0.03430438333787095,0.020963789817587803
"St. Mary Parish, Louisiana",40738.0,21088.0,27.5,22,101,2012,0.4554,0.2033521847061239,0.0202340805395754,0.0142783577547867,0.5638035126234907,38066.36195196739,19705.02824986716,37.4,0.6019710785668232,0.3196278898406558,0.01643179515519941,0.015694943354517824,0.03159252095422308,0.052113843603205305,0.03868471953578337
"West Carroll Parish, Louisiana",33665.0,18588.0,29.4,22,123,2012,0.4738,0.226379794200187,0.0114860014357501,0.0249625561657513,0.4956751561749159,31457.216238229223,17368.98070507069,40.1,0.8229912833347717,0.16130145853111244,0.0006041253128506084,0.0028480193320100113,0.009148183308880642,0.025977388452576165,0.01303184603434884
"Union Parish, Louisiana",36507.0,19906.0,31.9,22,111,2012,0.4617,0.252388856489166,0.0111297271421732,0.0263403263403263,0.5479671082686158,34112.83508715384,18600.544970687388,40.9,0.7087880528431936,0.2672646136172845,0.0036230283214774887,0.000839482172049662,0.011178367869924447,0.040648610436088896,0.019617372862634208
"Caldwell Parish, Louisiana",40181.0,23166.0,28.8,22,21,2012,0.5038,0.2223024551268826,0.0244887654632668,0.0242223355430902,0.5532907662082515,37545.890558986735,21646.75096910198,40.4,0.8072741648547144,0.17711010081043685,0.0,0.0013836726625815379,0.011662383870330105,0.021941095078078673,0.00622652698161692
"East Carroll Parish, Louisiana",25413.0,12870.0,43.4,22,35,2012,0.526,0.4490378833433553,0.0130746520455504,0.0292540224280838,0.5074770863482875,23746.390502365044,12025.97276061221,33.1,0.2928405272680279,0.697983975187387,0.0029723442750064616,0.0011630912380460067,0.004264667872835358,0.02558800723701215,0.004781597311966916
"Lafayette Parish, Louisiana",49705.0,28547.0,28.8,22,55,2012,0.4946,0.1664983048502041,0.0503166701722405,0.0224127598764578,0.5351990689365849,46445.29728564336,26674.859704521896,33.6,0.7012391584913493,0.25682078681600345,0.0024774144637683777,0.014774234889576809,0.017183960433570095,0.03829839080874722,0.04106912392487432
"Evangeline Parish, Louisiana",32125.0,17784.0,33.1,22,39,2012,0.4838,0.2266939804601323,0.0127631360848665,0.0334572490706319,0.5237801111797405,30018.2109506346,16617.707814664147,35.7,0.691311895024861,0.2831210097384448,0.0019123834181647003,0.0027950219188561005,0.011150666392068022,0.022683809467768982,0.018976727764865104
"Lincoln Parish, Louisiana",35433.0,20450.0,37.7,22,61,2012,0.5234,0.285172171468728,0.0249954827440823,0.0220411092316366,0.4695223234509488,33109.26906190928,19108.868916435094,27.8,0.5541112519605526,0.406333927765722,0.0022774638506327482,0.017682573104441053,0.012311196098231742,0.025138044389059578,0.046494639365747804
"St. Bernard Parish, Louisiana",40590.0,20333.0,37.6,22,87,2012,0.4303,0.1823924200552704,0.0111612262059475,0.0111927718967028,0.5537896494156929,37928.06793731544,18999.541891338624,33.2,0.7637354994853535,0.17834589812779927,0.004951734498010961,0.021921161710295713,0.026121790413664563,0.09480624252371547,0.0455670848749548
"Webster Parish, Louisiana",35896.0,20231.0,31.2,22,119,2012,0.4604,0.2160851744476657,0.0090425856907191,0.0163430109594308,0.5214548172136763,33541.90506720559,18904.23115151093,40.4,0.6426766449606376,0.33657303916804354,0.0031830109826027795,0.00403343376421421,0.010472349110700748,0.016303819613179123,0.007046360190494703
"West Baton Rouge Parish, Louisiana",50788.0,24641.0,29.4,22,121,2012,0.4279,0.1492776886035313,0.0222988505747126,0.019256605463502,0.5067698259187621,47457.27308204919,23025.01902053189,35.8,0.5966397170288025,0.3670624894727977,0.0017264611756779519,0.004295098534613441,0.019538487451574868,0.024633653360282972,0.014190668687889506
"Iberville Parish, Louisiana",44037.0,21391.0,27.1,22,47,2012,0.5069,0.1793630225738252,0.0235840466217446,0.0120396600566572,0.5335317006179904,41149.010292080806,19988.15721229649,38.1,0.49260168933085724,0.4864314383274426,0.0008985802432157192,0.0011981069909542921,0.01566524890672737,0.02057748756963997,0.008656323009644761
"Red River Parish, Louisiana",36591.0,19561.0,28.5,22,81,2012,0.4941,0.2100907029478458,0.01984496124031,0.0109571382533032,0.5919594808483697,34191.32628465901,18278.170409505477,38.3,0.5920820467578297,0.3942434936038818,0.00176444640494045,0.0022055580061755625,0.009704455227172474,0.011579179532421702,0.002867225408028231
"Morehouse Parish, Louisiana",31447.0,16518.0,28.5,22,67,2012,0.4614,0.2576123731271145,0.0076372776488785,0.0116136919315403,0.4507324904675898,29384.674856485795,15434.733337979216,38.1,0.5150396156741834,0.47108593553938266,0.0005736206216613488,0.0012906463987380347,0.010898791811565625,0.009500591546266089,0.0039794930627756065
"Orleans Parish, Louisiana",36681.0,26131.0,38.8,22,71,2012,0.5521,0.2723904541657081,0.0413552912388513,0.0324800053542147,0.500289656625237,34275.42399627168,24417.30335723059,34.9,0.3350663577489624,0.6017714926758971,0.0032278189960955692,0.029296411614290276,0.014235209002744525,0.05221041162014839,0.05641067699256313
"Terrebonne Parish, Louisiana",49545.0,23885.0,27.6,22,109,2012,0.4454,0.167626330511861,0.0258502013970325,0.0178245730392969,0.5561607088422379,46295.79024277638,22318.598242985445,35.1,0.706938548886859,0.18477423745813407,0.05250479107337954,0.01013737395447137,0.029015098597603567,0.03901814339190085,0.03056436157827808
"Calcasieu Parish, Louisiana",44247.0,24255.0,29.8,22,19,2012,0.4717,0.167905053468546,0.0276274213490864,0.0167070805043646,0.529822365002126,41345.238285843705,22664.333279615323,35.9,0.7115653616353019,0.249538498338594,0.004461616061817822,0.011232040435345567,0.01631245872485141,0.025833693001294806,0.021892078811483723
"Claiborne Parish, Louisiana",32316.0,17556.0,36.8,22,27,2012,0.4831,0.2817722502914885,0.0204081632653061,0.0219690805532953,0.5480370252154485,30196.68498305705,16404.660278578707,41.8,0.4769916173280966,0.5027258338706841,0.003517204994431092,0.004806846825722492,0.009672313734685503,0.01107919573245794,0.012837798229673486
"Carroll County, Kentucky",40938.0,20547.0,27.2,21,41,2012,0.4582,0.2778470689820589,0.0164011246485473,0.0176304654442877,0.5213694852941176,38253.24575555111,19199.507561173203,36.6,0.9512487328356833,0.012349092249562252,0.002211777716339508,0.01115104598654502,0.01649617546769883,0.06948668325499954,0.05105520228550364
"Avoyelles Parish, Louisiana",34512.0,18518.0,29.6,22,9,2012,0.4762,0.2314253764335682,0.0125136366553295,0.0287435343416486,0.5220279945816939,32248.669146406264,17303.57137381639,38.5,0.6741800834824091,0.2949552772808587,0.010399522957662492,0.004341085271317829,0.01338103756708408,0.014931425163983304,0.009230769230769232
"Assumption Parish, Louisiana",46410.0,22073.0,28.7,22,7,2012,0.4419,0.1881231035977459,0.0255373237809105,0.0113866967305524,0.5599783666846945,43366.38662160161,20625.43098251697,38.8,0.675013935937567,0.30646198705029803,0.0029158269370953217,0.0018009519317353458,0.008447322155996742,0.02075382702285494,0.011963466403670511
"Pointe Coupee Parish, Louisiana",45196.0,22671.0,24.5,22,77,2012,0.4387,0.1849056603773584,0.0180049205994184,0.0371523676581123,0.5334521812080537,42232.00193384845,21184.21355523228,42.5,0.6187283642259322,0.3655843302221638,0.0033302659830857545,0.0035931817185925244,0.005959423338153455,0.02112089741904386,0.01958722229525437
"Vermilion Parish, Louisiana",44339.0,22569.0,24.1,22,113,2012,0.4602,0.1694074061129266,0.0188172043010752,0.0270091954970929,0.566775113467486,41431.204835492215,21088.902815404585,36.7,0.8155269550834755,0.14327802760117847,0.0044106752123498905,0.020967936458710222,0.00949328922658121,0.024637756068985717,0.02655019727434055
"Lafourche Parish, Louisiana",50574.0,24553.0,28.1,22,57,2012,0.4574,0.1454377762936106,0.0258894127732533,0.0251898105442418,0.5494772560528246,47257.307412214606,22942.79014695506,36.7,0.8020797694213763,0.13478067037831898,0.02694576633178854,0.007806911138067245,0.017127512881921766,0.0376245425233015,0.024830746581236456
"Concordia Parish, Louisiana",28971.0,18004.0,28.6,22,29,2012,0.5008,0.2985268181346612,0.0083708950418544,0.0306590257879656,0.4990841200507256,27071.053368119377,16823.279998606235,37.5,0.5768522110162917,0.40884406516679594,0.001939487975174554,0.0031031807602792862,0.00882467028704422,0.010764158262218774,0.006739720713731575
"LaSalle Parish, Louisiana",43641.0,23142.0,27.9,22,59,2012,0.4363,0.1043188888085075,0.0103182931094788,0.0253728784501971,0.5605813193990856,40778.98036098504,21624.32491267193,38.3,0.8584231805929919,0.12284366576819407,0.009097035040431268,0.001954177897574124,0.0057277628032345014,0.02223719676549865,0.016981132075471698
"McNairy County, Tennessee",33066.0,17761.0,29.9,47,109,2012,0.4742,0.2350597609561753,0.0086798546628986,0.0187923940842877,0.5424450999672239,30897.499246495987,16596.21617725202,42.0,0.9194261759163109,0.05622860659205415,0.002346063612937964,0.0021537633167955077,0.01557632398753894,0.01557632398753894,0.010653436406292066
"Roane County, Tennessee",43017.0,24155.0,29.0,47,145,2012,0.4462,0.143969528670069,0.017580559017269,0.028012758285952,0.5375769648678015,40195.90289380385,22570.891377823464,44.9,0.9457123290206748,0.02667184926055491,0.002091546819183001,0.0034057045551298426,0.019823421622522073,0.013641327484405946,0.01797249523386455
"Bradley County, Tennessee",40614.0,21327.0,31.9,47,11,2012,0.4627,0.178183221714548,0.0161117939400416,0.0296009987036058,0.5289137304844111,37950.49399374549,19928.354395149698,38.3,0.9209706839734352,0.041872839593264065,0.001501577159902851,0.008616432696086829,0.014481653548861724,0.04710316540527467,0.039020850759354624
"Hamblen County, Tennessee",39316.0,21114.0,29.9,47,63,2012,0.449,0.186031746031746,0.0142022064877325,0.0206600055730265,0.5330391359888514,36737.61810848716,19729.32314433304,39.1,0.917365020470829,0.042189099283520985,0.0019511258955987717,0.006956883316274309,0.01418564483111566,0.10550473387922212,0.07217566530194473
"Union County, Tennessee",33456.0,17137.0,30.0,47,173,2012,0.432,0.2263862534261016,0.0082387898433279,0.0259242892915009,0.5748289623717218,31261.92266348424,16013.138710070822,40.1,0.9929089107878408,0.0005735439803952239,0.00031284217112466763,0.0005735439803952239,0.003493404244225455,0.01277438865425726,0.005161895823557016
"Hardin County, Tennessee",33044.0,19770.0,30.0,47,71,2012,0.5011,0.2223917977616029,0.0298448851364618,0.0195850095278424,0.5434468524251806,30876.94202810178,18473.46398425046,42.9,0.9410859275791742,0.03501750875437719,0.0030399815292261514,0.0038095971062454305,0.015045984530726902,0.018894062415823296,0.010005002501250625
"Dickson County, Tennessee",45109.0,21303.0,32.5,47,43,2012,0.4166,0.1600887008178378,0.0138718454889825,0.0249221183800623,0.5334391294491045,42150.70747928953,19905.92833871965,38.4,0.9249154997585708,0.04223000160952841,0.0009455979398036375,0.005029776275551264,0.01764445517463383,0.03037984870432963,0.02136648961854177
"Morgan County, Tennessee",37522.0,17949.0,24.7,47,129,2012,0.4338,0.1908005029337804,0.0083703897462725,0.0309375844366387,0.5247537754432042,35061.27039034121,16771.886952620713,40.0,0.9454803034457545,0.031898363952106754,0.0021935837674801205,0.002924778356640161,0.017228772507083448,0.009002833379032996,0.007951741157115437
"Monroe County, Tennessee",36430.0,19327.0,29.3,47,123,2012,0.4498,0.1928882008787306,0.0137285312194841,0.0290853658536585,0.5389880081895291,34040.88482277411,18059.516359312525,41.5,0.9527305282005372,0.018912264995523724,0.0047224709042076995,0.0029543419874664277,0.018084153983885406,0.033213965980304384,0.020120859444941807
"Henry County, Tennessee",36593.0,20674.0,27.3,47,79,2012,0.4494,0.1738869213255755,0.0174252666366231,0.0279987015094952,0.4981083474201078,34193.195122694844,19318.17877644886,44.1,0.8961296520095442,0.08081559294722816,0.0010845650893991509,0.0009606147934678194,0.019832047349013046,0.01784884261411174,0.016299463914970096
"Crockett County, Tennessee",37601.0,20157.0,29.7,47,33,2012,0.454,0.1922861150070126,0.0160857908847185,0.0284645413142485,0.5156722354813047,35135.08949275678,18835.08414418495,40.3,0.8098441683256676,0.13695338779432964,0.0006178348321548706,0.0017848561817807372,0.012356696643097412,0.08869362257156586,0.048465710166815404
"Lake County, Tennessee",26212.0,12662.0,33.4,47,95,2012,0.4859,0.3032558139534884,0.0106337728626116,0.0074826296098343,0.5414046121593291,24492.991297681994,11831.613604885146,39.7,0.6939588688946016,0.26375321336760926,0.0038560411311053984,0.0016709511568123393,0.02236503856041131,0.031491002570694086,0.01992287917737789
"Knox County, Tennessee",47270.0,28111.0,30.3,47,93,2012,0.4779,0.1424464024542503,0.0371300795053003,0.0403347199846105,0.5298345019713389,44169.98697701159,26267.453012709397,37.2,0.8639865006798135,0.09108116904851492,0.0018813177072392643,0.018637741310735974,0.017474325207118075,0.03460470398677768,0.04497849757737064
"McMinn County, Tennessee",38944.0,19805.0,30.0,47,107,2012,0.4336,0.1849133218803685,0.0091209004463419,0.0282092224318962,0.5539418102425364,36390.01423382144,18506.16864987761,41.0,0.9295365504061156,0.041414237935977066,0.001433349259436216,0.005848064978499761,0.018633540372670808,0.02826564739608218,0.02178690874343048
"Marshall County, Tennessee",40687.0,20855.0,28.4,47,117,2012,0.4364,0.1788545382481173,0.0163443436590792,0.0165314793356508,0.5386072592255816,38018.706582053535,19487.308618692125,39.3,0.8924963217263364,0.05708680725846003,0.0011770475723393821,0.0008827856792545365,0.02919731894719634,0.04567598495994769,0.029556972372077817
"Rhea County, Tennessee",36470.0,18572.0,32.2,47,143,2012,0.4406,0.2235722175297251,0.0126986796737028,0.034993050445589,0.543274244004171,34078.26158349086,17354.030000783994,40.0,0.9486438067699657,0.02567809661501713,0.0018229248514944842,0.0006914542540151492,0.013169060565106704,0.036992802589810476,0.02253512273313009
"Scott County, Tennessee",29161.0,17538.0,37.0,47,151,2012,0.5123,0.2582957992462542,0.0075838369475056,0.0158001350438892,0.5250456561440126,27248.592981523907,16387.840736256174,37.9,0.9890520814561182,0.0009461164173724995,0.003919625157686069,0.001486754370156785,0.004595422598666426,0.008740313570012615,0.004054784645882141
"Anderson County, Tennessee",44154.0,24946.0,28.4,47,1,2012,0.457,0.1673628289873879,0.0234531908001295,0.0264171711612548,0.5365560060821085,41258.33731717728,23310.016820997065,42.4,0.9266648009701621,0.03864657045003265,0.00285185037114034,0.012140353682751636,0.018497048201601834,0.023307879902450725,0.0308906035528192
"Fentress County, Tennessee",27773.0,17106.0,34.1,47,49,2012,0.4888,0.2537330445685626,0.0074424898511502,0.0530839231547017,0.5168814222802153,25951.61938465291,15984.171720515344,42.4,0.9799944274171078,0.002173307327946503,0.003733630537754249,0.0012816940651992198,0.012816940651992199,0.006687099470604625,0.0025076623014767345
"Gibson County, Tennessee",36981.0,20307.0,29.2,47,53,2012,0.4582,0.1859761743102277,0.0136745962123948,0.0235902159451437,0.5051082338660733,34555.749701647255,18975.246996872746,40.1,0.7866879057950559,0.18724039198290116,0.0028632495866435454,0.0022180102431745776,0.014497721498568376,0.020950114933258056,0.008408275194579989
